provinceofresidence,districtofresidence,epiyear,semaine_epi,case_count,epidemic,Igm+
LITTORAL,NYLON,2013,7,1,True,0
LITTORAL,NYLON,2013,8,1,True,0
LITTORAL,NYLON,2013,9,1,True,0
LITTORAL,NYLON,2013,10,1,True,0
LITTORAL,NYLON,2013,11,2,True,0
LITTORAL,NYLON,2013,14,1,True,0
LITTORAL,NYLON,2013,15,2,True,0
LITTORAL,NYLON,2013,16,2,True,0
LITTORAL,NYLON,2013,18,1,True,0
LITTORAL,NYLON,2013,19,1,True,0
LITTORAL,NYLON,2013,25,1,True,0
LITTORAL,NYLON,2013,27,1,True,0
LITTORAL,NYLON,2013,30,1,True,0
LITTORAL,NYLON,2013,35,2,True,0
LITTORAL,NYLON,2013,36,1,True,0
LITTORAL,NYLON,2013,52,1,True,0
LITTORAL,NYLON,2014,2,1,True,0
LITTORAL,NYLON,2014,5,2,True,0
LITTORAL,NYLON,2014,6,2,True,0
LITTORAL,NYLON,2014,7,3,True,0
LITTORAL,NYLON,2014,9,1,True,0
LITTORAL,NYLON,2014,10,3,True,0
LITTORAL,NYLON,2014,11,2,True,0
LITTORAL,NYLON,2014,12,1,True,0
LITTORAL,NYLON,2014,13,1,True,0
LITTORAL,NYLON,2014,15,2,True,0
LITTORAL,NYLON,2014,16,1,True,0
LITTORAL,NYLON,2014,18,1,True,0
LITTORAL,NYLON,2014,19,1,True,0
LITTORAL,NYLON,2014,23,1,True,0
LITTORAL,NYLON,2014,24,1,True,0
LITTORAL,NYLON,2014,26,1,True,0
LITTORAL,NYLON,2014,30,1,True,0
LITTORAL,NYLON,2014,36,1,True,0
LITTORAL,NYLON,2014,37,1,True,0
LITTORAL,NYLON,2014,38,3,True,0
LITTORAL,NYLON,2014,39,1,True,0
LITTORAL,NYLON,2014,40,2,True,0
LITTORAL,NYLON,2014,41,1,True,0
LITTORAL,NYLON,2014,44,1,True,0
LITTORAL,NYLON,2014,45,1,True,0
LITTORAL,NYLON,2014,46,2,True,0
LITTORAL,NYLON,2014,47,3,True,0
LITTORAL,NYLON,2014,49,2,True,0
LITTORAL,NYLON,2016,9,1,True,0
LITTORAL,NYLON,2016,10,4,True,0
LITTORAL,NYLON,2016,11,3,True,0
LITTORAL,NYLON,2016,12,1,True,0
LITTORAL,NYLON,2016,13,2,True,0
LITTORAL,NYLON,2016,14,1,True,0
LITTORAL,NYLON,2016,15,1,True,0
LITTORAL,NYLON,2016,16,3,True,0
LITTORAL,NYLON,2016,18,2,True,0
LITTORAL,NYLON,2016,19,2,True,0
LITTORAL,NYLON,2016,22,1,True,0
LITTORAL,NYLON,2016,30,1,True,0
LITTORAL,NYLON,2016,35,1,True,0
LITTORAL,NYLON,2016,39,1,True,0
LITTORAL,NYLON,2016,43,1,True,0
LITTORAL,NYLON,2016,44,2,True,0
LITTORAL,NYLON,2016,45,1,True,0
LITTORAL,NYLON,2016,46,1,True,0
LITTORAL,NYLON,2016,49,2,True,0
LITTORAL,NYLON,2016,50,1,True,0
LITTORAL,NYLON,2017,4,1,True,0
LITTORAL,NYLON,2017,7,1,True,0
LITTORAL,NYLON,2017,10,1,True,0
LITTORAL,NYLON,2017,13,1,True,0
LITTORAL,NYLON,2017,14,1,True,0
LITTORAL,NYLON,2017,17,1,True,0
LITTORAL,NYLON,2017,19,1,True,0
LITTORAL,NYLON,2017,21,1,True,0
LITTORAL,NYLON,2017,37,1,True,0
LITTORAL,NYLON,2017,39,1,True,0
LITTORAL,NYLON,2017,40,3,True,0
LITTORAL,NYLON,2017,42,1,True,0
LITTORAL,NYLON,2017,47,1,True,0
LITTORAL,NYLON,2017,50,1,True,0
LITTORAL,NYLON,2018,7,1,True,0
LITTORAL,NYLON,2018,10,1,True,0
LITTORAL,NYLON,2018,11,1,True,0
LITTORAL,NYLON,2018,15,1,True,0
LITTORAL,NYLON,2018,17,1,True,0
LITTORAL,NYLON,2018,18,2,True,0
LITTORAL,NYLON,2018,21,1,True,0
LITTORAL,NYLON,2018,45,2,True,0
LITTORAL,NYLON,2018,49,2,True,0
LITTORAL,NYLON,2018,52,1,True,0
LITTORAL,NYLON,2019,1,2,True,0
LITTORAL,NYLON,2019,2,1,True,0
LITTORAL,NYLON,2019,9,2,True,0
LITTORAL,NYLON,2019,11,2,True,0
LITTORAL,NYLON,2019,13,1,True,0
LITTORAL,NYLON,2019,17,1,True,0
LITTORAL,NYLON,2019,19,1,True,0
LITTORAL,NYLON,2019,20,1,True,0
LITTORAL,NYLON,2019,21,1,True,0
LITTORAL,NYLON,2019,35,1,True,0
LITTORAL,NYLON,2019,37,1,True,0
LITTORAL,NYLON,2019,44,2,True,0
LITTORAL,NYLON,2019,45,4,True,0
LITTORAL,NYLON,2019,46,2,True,0
LITTORAL,NYLON,2019,51,1,True,0
LITTORAL,NYLON,2020,2,2,True,0
LITTORAL,NYLON,2020,3,3,True,0
LITTORAL,NYLON,2020,4,1,True,0
LITTORAL,NYLON,2020,5,2,True,0
LITTORAL,NYLON,2020,6,1,True,0
LITTORAL,NYLON,2020,7,3,True,0
LITTORAL,NYLON,2020,8,2,True,0
LITTORAL,NYLON,2020,9,3,True,0
LITTORAL,NYLON,2020,10,3,True,0
LITTORAL,NYLON,2020,34,1,True,0
LITTORAL,NYLON,2020,48,1,True,0
LITTORAL,NYLON,2020,53,1,True,0
LITTORAL,NYLON,2021,9,1,True,0
LITTORAL,NYLON,2021,16,1,True,0
LITTORAL,NYLON,2021,18,2,True,0
LITTORAL,NYLON,2021,20,1,True,0
LITTORAL,NYLON,2021,23,1,True,0
LITTORAL,NYLON,2021,30,1,True,0
LITTORAL,NYLON,2021,31,1,True,0
LITTORAL,NYLON,2021,33,1,True,0
LITTORAL,NYLON,2021,38,1,True,0
LITTORAL,NYLON,2021,46,1,True,0
LITTORAL,NYLON,2021,50,1,True,0
LITTORAL,NYLON,2022,1,1,True,0
LITTORAL,NYLON,2022,3,2,True,0
LITTORAL,NYLON,2022,4,1,True,0
LITTORAL,NYLON,2022,6,1,True,0
LITTORAL,NYLON,2022,7,1,True,0
LITTORAL,NYLON,2022,8,1,True,0
LITTORAL,NYLON,2022,9,1,True,0
LITTORAL,NYLON,2022,11,2,True,0
LITTORAL,NYLON,2022,12,3,True,0
LITTORAL,NYLON,2022,13,3,True,0
LITTORAL,NYLON,2022,15,3,True,0
LITTORAL,NYLON,2022,16,2,True,0
LITTORAL,NYLON,2022,17,1,True,0
LITTORAL,NYLON,2022,18,2,True,0
LITTORAL,NYLON,2022,19,3,True,0
LITTORAL,NYLON,2022,20,2,True,0
LITTORAL,NYLON,2022,21,1,True,0
LITTORAL,NYLON,2022,22,4,True,0
LITTORAL,NYLON,2022,23,2,True,0
LITTORAL,NYLON,2022,26,2,True,0
LITTORAL,NYLON,2022,27,1,True,0
LITTORAL,NYLON,2022,30,1,True,0
LITTORAL,NYLON,2022,34,2,True,0
LITTORAL,NYLON,2022,37,1,True,0
LITTORAL,NYLON,2022,38,1,True,0
LITTORAL,NYLON,2022,39,2,True,0
LITTORAL,NYLON,2022,40,1,True,0
LITTORAL,NYLON,2022,41,1,True,0
LITTORAL,NYLON,2022,42,2,True,0
LITTORAL,NYLON,2022,43,3,True,0
LITTORAL,NYLON,2022,45,2,True,0
LITTORAL,NYLON,2023,1,3,True,0
LITTORAL,NYLON,2023,2,2,True,0
LITTORAL,NYLON,2023,3,3,True,0
LITTORAL,NYLON,2023,4,3,True,0
LITTORAL,NYLON,2023,6,1,True,0
LITTORAL,NYLON,2023,8,4,True,0
LITTORAL,NYLON,2023,9,2,True,0
LITTORAL,NYLON,2023,10,2,True,0
LITTORAL,NYLON,2023,11,3,True,0
LITTORAL,NYLON,2023,12,4,True,0
LITTORAL,NYLON,2023,13,4,True,0
LITTORAL,NYLON,2023,14,7,True,0
LITTORAL,NYLON,2023,15,1,True,0
LITTORAL,NYLON,2023,16,5,True,0
LITTORAL,NYLON,2023,17,3,True,0
LITTORAL,NYLON,2023,18,4,True,0
LITTORAL,NYLON,2023,19,4,True,0
LITTORAL,NYLON,2023,20,5,True,0
LITTORAL,NYLON,2023,21,6,True,0
LITTORAL,NYLON,2023,22,3,True,0
LITTORAL,NYLON,2023,23,5,True,0
LITTORAL,NYLON,2023,24,4,True,0
LITTORAL,NYLON,2023,25,5,True,0
LITTORAL,NYLON,2023,26,2,True,0
LITTORAL,NYLON,2023,41,2,True,0
LITTORAL,NYLON,2023,47,1,True,0
LITTORAL,NYLON,2023,49,1,True,0
LITTORAL,NYLON,2023,50,1,True,0
LITTORAL,NYLON,2023,51,1,True,0
LITTORAL,NYLON,2023,52,1,True,0
LITTORAL,NYLON,2024,3,1,True,0
LITTORAL,NYLON,2024,4,2,True,0
LITTORAL,NYLON,2024,5,1,True,0
LITTORAL,NYLON,2024,6,2,True,0
LITTORAL,NYLON,2024,7,1,True,0
LITTORAL,NYLON,2024,9,2,True,0
LITTORAL,NYLON,2024,10,2,True,0
LITTORAL,NYLON,2024,11,4,True,0
LITTORAL,NYLON,2024,12,4,True,0
LITTORAL,NYLON,2024,13,2,True,0
LITTORAL,NYLON,2024,23,2,True,0
LITTORAL,NYLON,2024,24,1,True,0
LITTORAL,NYLON,2024,42,2,True,0
LITTORAL,NYLON,2024,43,1,True,0
LITTORAL,NYLON,2024,47,1,True,0
LITTORAL,NYLON,2024,48,1,True,0
LITTORAL,NYLON,2024,49,1,True,0
LITTORAL,NYLON,2024,50,1,True,0
LITTORAL,NYLON,2025,3,2,True,0
LITTORAL,NYLON,2025,5,1,True,0
LITTORAL,POUMA,2011,18,1,True,0
LITTORAL,POUMA,2011,45,1,True,0
LITTORAL,POUMA,2011,49,1,True,0
LITTORAL,POUMA,2012,1,1,True,0
LITTORAL,POUMA,2012,2,2,True,0
LITTORAL,POUMA,2012,3,1,True,0
LITTORAL,POUMA,2012,4,2,True,0
LITTORAL,POUMA,2012,6,1,True,0
LITTORAL,POUMA,2012,8,2,True,0
LITTORAL,POUMA,2012,9,1,True,0
LITTORAL,POUMA,2012,14,1,True,0
LITTORAL,POUMA,2012,15,2,True,0
LITTORAL,POUMA,2012,21,1,True,0
LITTORAL,POUMA,2012,27,2,True,0
LITTORAL,POUMA,2012,29,1,True,0
LITTORAL,POUMA,2012,31,1,True,0
LITTORAL,POUMA,2012,35,1,True,0
LITTORAL,POUMA,2012,38,2,True,0
LITTORAL,POUMA,2012,40,2,True,0
LITTORAL,POUMA,2012,46,1,True,0
LITTORAL,POUMA,2012,47,1,True,0
LITTORAL,POUMA,2012,48,2,True,0
LITTORAL,POUMA,2012,50,1,True,0
LITTORAL,POUMA,2012,52,1,True,0
LITTORAL,POUMA,2013,2,2,True,0
LITTORAL,POUMA,2013,3,1,True,0
LITTORAL,POUMA,2013,6,3,True,0
LITTORAL,POUMA,2013,8,1,True,0
LITTORAL,POUMA,2013,9,2,True,0
LITTORAL,POUMA,2013,11,1,True,0
LITTORAL,POUMA,2013,13,1,True,0
LITTORAL,POUMA,2013,14,1,True,0
LITTORAL,POUMA,2013,17,2,True,0
LITTORAL,POUMA,2013,19,2,True,0
LITTORAL,POUMA,2013,20,2,True,0
LITTORAL,POUMA,2013,22,1,True,0
LITTORAL,POUMA,2013,24,1,True,0
LITTORAL,POUMA,2013,26,3,True,0
LITTORAL,POUMA,2013,27,1,True,0
LITTORAL,POUMA,2013,30,1,True,0
LITTORAL,POUMA,2013,31,1,True,0
LITTORAL,POUMA,2013,33,1,True,0
LITTORAL,POUMA,2013,35,1,True,0
LITTORAL,POUMA,2013,38,1,True,0
LITTORAL,POUMA,2013,40,1,True,0
LITTORAL,POUMA,2013,43,1,True,0
LITTORAL,POUMA,2013,44,1,True,0
LITTORAL,POUMA,2013,45,1,True,0
LITTORAL,POUMA,2013,46,2,True,0
LITTORAL,POUMA,2013,48,1,True,0
LITTORAL,POUMA,2013,49,2,True,0
LITTORAL,POUMA,2013,51,3,True,0
LITTORAL,POUMA,2014,3,1,True,0
LITTORAL,POUMA,2014,8,1,True,0
LITTORAL,POUMA,2014,21,1,True,0
LITTORAL,POUMA,2014,22,2,True,0
LITTORAL,POUMA,2014,27,1,True,0
LITTORAL,POUMA,2014,29,1,True,0
LITTORAL,POUMA,2014,30,1,True,0
LITTORAL,POUMA,2014,36,1,True,0
LITTORAL,POUMA,2015,7,1,True,0
LITTORAL,POUMA,2015,8,1,True,0
LITTORAL,POUMA,2015,15,1,True,0
LITTORAL,POUMA,2015,18,1,True,0
LITTORAL,POUMA,2015,32,1,True,0
LITTORAL,POUMA,2015,33,2,True,0
LITTORAL,POUMA,2015,34,1,True,0
LITTORAL,POUMA,2015,35,2,True,0
LITTORAL,POUMA,2016,18,1,True,0
LITTORAL,POUMA,2016,19,1,True,0
LITTORAL,POUMA,2016,20,1,True,0
LITTORAL,POUMA,2016,22,1,True,0
LITTORAL,POUMA,2016,38,1,True,0
LITTORAL,POUMA,2016,40,1,True,0
LITTORAL,POUMA,2017,9,1,True,0
LITTORAL,POUMA,2017,15,1,True,0
LITTORAL,POUMA,2017,31,1,True,0
LITTORAL,POUMA,2017,34,1,True,0
LITTORAL,POUMA,2017,36,1,True,0
LITTORAL,POUMA,2017,44,2,True,0
LITTORAL,POUMA,2017,47,1,True,0
LITTORAL,POUMA,2018,3,1,True,0
LITTORAL,POUMA,2018,15,1,True,0
LITTORAL,POUMA,2018,32,1,True,0
LITTORAL,POUMA,2018,46,1,True,0
LITTORAL,POUMA,2019,11,1,True,0
LITTORAL,POUMA,2021,12,1,True,0
LITTORAL,POUMA,2021,45,1,True,0
LITTORAL,POUMA,2022,17,1,True,0
LITTORAL,POUMA,2022,27,1,True,0
LITTORAL,POUMA,2022,42,1,True,0
LITTORAL,POUMA,2023,7,1,True,0
LITTORAL,POUMA,2023,16,1,True,0
LITTORAL,POUMA,2023,19,2,True,0
LITTORAL,POUMA,2023,20,1,True,0
LITTORAL,POUMA,2023,21,1,True,0
LITTORAL,POUMA,2024,3,1,True,0
LITTORAL,POUMA,2024,4,1,True,0
LITTORAL,POUMA,2024,9,1,True,0
LITTORAL,POUMA,2024,28,1,True,0
LITTORAL,POUMA,2024,39,1,True,0
LITTORAL,POUMA,2024,52,1,True,0
LITTORAL,YABASSI,2011,22,1,True,0
LITTORAL,YABASSI,2011,23,1,True,0
LITTORAL,YABASSI,2012,2,1,True,0
LITTORAL,YABASSI,2012,4,1,True,0
LITTORAL,YABASSI,2012,51,1,True,0
LITTORAL,YABASSI,2013,3,4,True,0
LITTORAL,YABASSI,2013,4,1,True,0
LITTORAL,YABASSI,2013,5,1,True,0
LITTORAL,YABASSI,2013,14,1,True,0
LITTORAL,YABASSI,2013,37,1,True,0
LITTORAL,YABASSI,2013,39,1,True,0
LITTORAL,YABASSI,2013,51,1,True,0
LITTORAL,YABASSI,2014,14,1,True,0
LITTORAL,YABASSI,2014,20,1,True,0
LITTORAL,YABASSI,2014,25,1,True,0
LITTORAL,YABASSI,2015,2,1,True,0
LITTORAL,YABASSI,2015,3,1,True,0
LITTORAL,YABASSI,2015,4,3,True,0
LITTORAL,YABASSI,2016,41,1,True,0
LITTORAL,YABASSI,2017,33,1,True,0
LITTORAL,YABASSI,2017,48,1,True,0
LITTORAL,YABASSI,2017,49,1,True,0
LITTORAL,YABASSI,2018,5,1,True,0
LITTORAL,YABASSI,2018,16,1,True,0
LITTORAL,YABASSI,2018,45,1,True,0
LITTORAL,YABASSI,2019,1,1,True,0
LITTORAL,YABASSI,2019,17,1,True,0
LITTORAL,YABASSI,2019,20,1,True,0
LITTORAL,YABASSI,2020,2,2,True,0
LITTORAL,YABASSI,2020,8,1,True,0
LITTORAL,YABASSI,2022,24,1,True,0
LITTORAL,YABASSI,2022,27,1,True,0
LITTORAL,YABASSI,2022,32,1,True,0
LITTORAL,YABASSI,2023,8,1,True,0
LITTORAL,YABASSI,2023,10,1,True,0
LITTORAL,YABASSI,2023,18,1,True,0
LITTORAL,YABASSI,2023,22,1,True,0
LITTORAL,YABASSI,2023,24,3,True,1
LITTORAL,YABASSI,2024,14,1,True,1
LITTORAL,YABASSI,2024,42,1,True,1
LITTORAL,YABASSI,2024,43,2,True,0
LITTORAL,YABASSI,2024,45,1,True,1
LITTORAL,YABASSI,2024,47,1,True,0
LITTORAL,YABASSI,2024,52,2,True,0
LITTORAL,BONASSAMA,2009,11,1,True,0
LITTORAL,BONASSAMA,2009,16,1,True,0
LITTORAL,BONASSAMA,2009,24,1,True,0
LITTORAL,BONASSAMA,2009,26,2,True,0
LITTORAL,BONASSAMA,2009,27,2,True,0
LITTORAL,BONASSAMA,2009,38,1,True,0
LITTORAL,BONASSAMA,2009,42,1,True,0
LITTORAL,BONASSAMA,2009,47,1,True,1
LITTORAL,BONASSAMA,2010,1,1,True,1
LITTORAL,BONASSAMA,2010,2,1,True,0
LITTORAL,BONASSAMA,2010,8,1,True,1
LITTORAL,BONASSAMA,2010,18,2,True,1
LITTORAL,BONASSAMA,2010,21,1,True,0
LITTORAL,BONASSAMA,2010,22,2,True,0
LITTORAL,BONASSAMA,2010,34,1,True,0
LITTORAL,BONASSAMA,2010,38,2,True,0
LITTORAL,BONASSAMA,2010,39,1,True,0
LITTORAL,BONASSAMA,2010,44,1,True,0
LITTORAL,BONASSAMA,2011,5,1,True,0
LITTORAL,BONASSAMA,2011,6,1,True,0
LITTORAL,BONASSAMA,2011,9,1,True,1
LITTORAL,BONASSAMA,2011,11,1,True,1
LITTORAL,BONASSAMA,2011,14,2,True,0
LITTORAL,BONASSAMA,2011,20,3,True,0
LITTORAL,BONASSAMA,2011,21,5,True,0
LITTORAL,BONASSAMA,2011,22,3,True,1
LITTORAL,CITE DES PALMIERS,2008,12,1,True,1
LITTORAL,CITE DES PALMIERS,2008,13,1,True,0
LITTORAL,CITE DES PALMIERS,2008,16,2,True,0
LITTORAL,CITE DES PALMIERS,2008,19,1,True,0
LITTORAL,CITE DES PALMIERS,2008,22,1,True,1
LITTORAL,CITE DES PALMIERS,2008,24,1,True,0
LITTORAL,CITE DES PALMIERS,2008,25,1,True,0
LITTORAL,CITE DES PALMIERS,2008,26,1,True,0
LITTORAL,CITE DES PALMIERS,2008,36,1,True,1
LITTORAL,CITE DES PALMIERS,2008,43,1,True,1
LITTORAL,CITE DES PALMIERS,2008,45,1,True,0
LITTORAL,CITE DES PALMIERS,2008,48,2,True,0
LITTORAL,CITE DES PALMIERS,2008,50,1,True,0
LITTORAL,CITE DES PALMIERS,2009,1,1,True,0
LITTORAL,CITE DES PALMIERS,2009,2,2,True,1
LITTORAL,CITE DES PALMIERS,2009,5,1,True,1
LITTORAL,CITE DES PALMIERS,2009,12,1,True,0
LITTORAL,CITE DES PALMIERS,2009,13,1,True,0
LITTORAL,CITE DES PALMIERS,2009,15,1,True,0
LITTORAL,CITE DES PALMIERS,2009,20,1,True,0
LITTORAL,CITE DES PALMIERS,2009,22,1,True,0
LITTORAL,CITE DES PALMIERS,2009,27,1,True,0
LITTORAL,CITE DES PALMIERS,2009,35,1,True,0
LITTORAL,CITE DES PALMIERS,2009,37,1,True,1
LITTORAL,CITE DES PALMIERS,2009,38,1,True,1
LITTORAL,CITE DES PALMIERS,2009,41,1,True,0
LITTORAL,CITE DES PALMIERS,2009,44,1,True,0
LITTORAL,CITE DES PALMIERS,2009,52,1,True,0
LITTORAL,CITE DES PALMIERS,2010,1,1,True,0
LITTORAL,CITE DES PALMIERS,2010,4,1,True,0
LITTORAL,CITE DES PALMIERS,2010,8,1,True,0
LITTORAL,CITE DES PALMIERS,2010,10,3,True,1
LITTORAL,CITE DES PALMIERS,2010,12,2,True,0
LITTORAL,CITE DES PALMIERS,2010,13,2,True,1
LITTORAL,CITE DES PALMIERS,2010,18,1,True,1
LITTORAL,CITE DES PALMIERS,2010,20,2,True,0
LITTORAL,CITE DES PALMIERS,2010,22,1,True,0
LITTORAL,CITE DES PALMIERS,2010,26,1,True,0
LITTORAL,CITE DES PALMIERS,2010,31,1,True,0
LITTORAL,CITE DES PALMIERS,2010,33,1,True,1
LITTORAL,CITE DES PALMIERS,2010,37,1,True,0
LITTORAL,CITE DES PALMIERS,2010,40,1,True,0
LITTORAL,CITE DES PALMIERS,2010,43,2,True,0
LITTORAL,CITE DES PALMIERS,2010,51,1,True,0
LITTORAL,CITE DES PALMIERS,2010,52,1,True,1
LITTORAL,CITE DES PALMIERS,2011,7,2,True,0
LITTORAL,CITE DES PALMIERS,2011,8,1,True,0
LITTORAL,CITE DES PALMIERS,2011,9,2,True,0
LITTORAL,CITE DES PALMIERS,2011,10,2,True,0
LITTORAL,CITE DES PALMIERS,2011,11,2,True,0
LITTORAL,CITE DES PALMIERS,2011,12,2,True,0
LITTORAL,CITE DES PALMIERS,2011,13,1,True,1
LITTORAL,CITE DES PALMIERS,2011,14,1,True,1
LITTORAL,CITE DES PALMIERS,2011,15,1,True,1
LITTORAL,DEIDO,2008,8,1,True,0
LITTORAL,DEIDO,2008,18,1,True,0
LITTORAL,DEIDO,2008,23,1,True,1
LITTORAL,DEIDO,2008,24,1,True,0
LITTORAL,DEIDO,2008,29,1,True,0
LITTORAL,DEIDO,2008,30,1,True,0
LITTORAL,DEIDO,2008,32,1,True,1
LITTORAL,DEIDO,2008,46,1,True,1
LITTORAL,DEIDO,2008,51,1,True,1
LITTORAL,DEIDO,2009,13,1,True,1
LITTORAL,DEIDO,2009,15,1,True,1
LITTORAL,DEIDO,2009,18,1,True,0
LITTORAL,DEIDO,2009,25,1,True,0
LITTORAL,DEIDO,2009,26,1,True,0
LITTORAL,DEIDO,2009,27,1,True,1
LITTORAL,DEIDO,2009,29,1,True,0
LITTORAL,DEIDO,2009,33,1,True,0
LITTORAL,DEIDO,2009,51,1,True,0
LITTORAL,DEIDO,2010,9,1,True,0
LITTORAL,DEIDO,2010,11,1,True,0
LITTORAL,DEIDO,2010,14,1,True,1
LITTORAL,DEIDO,2010,15,2,True,1
LITTORAL,DEIDO,2010,16,1,True,0
LITTORAL,DEIDO,2010,19,1,True,0
LITTORAL,DEIDO,2010,20,1,True,1
LITTORAL,DEIDO,2010,24,1,True,0
LITTORAL,DEIDO,2010,25,2,True,1
LITTORAL,DEIDO,2010,36,1,True,0
LITTORAL,DEIDO,2010,37,1,True,0
LITTORAL,DEIDO,2010,45,1,True,0
LITTORAL,DEIDO,2011,1,1,True,0
LITTORAL,DEIDO,2011,6,1,True,1
LITTORAL,DEIDO,2011,7,1,True,1
LITTORAL,DEIDO,2011,8,2,True,0
LITTORAL,DEIDO,2011,9,1,True,0
LITTORAL,DEIDO,2011,12,1,True,0
LITTORAL,DEIDO,2011,13,1,True,1
LITTORAL,DEIDO,2011,14,1,True,0
LITTORAL,DIBOMBARI,2009,17,1,False,1
LITTORAL,DIBOMBARI,2010,44,1,False,0
LITTORAL,EDEA,2008,11,1,True,1
LITTORAL,EDEA,2008,37,1,True,0
LITTORAL,EDEA,2008,45,1,True,0
LITTORAL,EDEA,2008,48,1,True,1
LITTORAL,EDEA,2009,6,1,True,1
LITTORAL,EDEA,2009,15,1,True,0
LITTORAL,EDEA,2009,19,1,True,1
LITTORAL,EDEA,2009,21,2,True,0
LITTORAL,EDEA,2009,23,1,True,0
LITTORAL,EDEA,2009,24,1,True,0
LITTORAL,EDEA,2010,5,1,True,1
LITTORAL,EDEA,2010,49,1,True,0
LITTORAL,EDEA,2011,11,1,True,1
LITTORAL,EDEA,2011,14,1,True,1
LITTORAL,EDEA,2013,3,1,True,0
LITTORAL,EDEA,2013,6,1,True,0
LITTORAL,EDEA,2013,11,2,True,0
LITTORAL,EDEA,2013,12,3,True,0
LITTORAL,EDEA,2013,13,4,True,1
LITTORAL,EDEA,2013,14,5,True,1
LITTORAL,LOGBABA,2008,1,1,True,1
LITTORAL,LOGBABA,2008,34,1,True,0
LITTORAL,LOGBABA,2008,36,1,True,0
LITTORAL,LOGBABA,2009,16,1,True,0
LITTORAL,LOGBABA,2009,18,1,True,0
LITTORAL,LOGBABA,2009,23,1,True,0
LITTORAL,LOGBABA,2009,24,1,True,1
LITTORAL,LOGBABA,2009,28,1,True,0
LITTORAL,LOGBABA,2009,30,1,True,0
LITTORAL,LOGBABA,2009,34,1,True,0
LITTORAL,LOGBABA,2009,42,1,True,0
LITTORAL,LOGBABA,2010,11,1,True,0
LITTORAL,LOGBABA,2010,13,1,True,0
LITTORAL,LOGBABA,2010,14,1,True,0
LITTORAL,LOGBABA,2010,18,1,True,0
LITTORAL,LOGBABA,2010,26,2,True,1
LITTORAL,LOGBABA,2010,27,1,True,0
LITTORAL,LOGBABA,2010,28,1,True,1
LITTORAL,LOGBABA,2010,34,1,True,1
LITTORAL,LOGBABA,2010,35,1,True,0
LITTORAL,LOGBABA,2010,36,1,True,1
LITTORAL,LOGBABA,2010,39,2,True,0
LITTORAL,LOGBABA,2010,43,2,True,1
LITTORAL,LOGBABA,2011,2,1,True,1
LITTORAL,LOGBABA,2011,8,1,True,1
LITTORAL,LOGBABA,2011,10,1,True,0
LITTORAL,LOGBABA,2011,11,1,True,0
LITTORAL,LOGBABA,2011,13,1,True,0
LITTORAL,LOGBABA,2011,14,1,True,0
LITTORAL,LOGBABA,2011,15,1,True,0
LITTORAL,LOGBABA,2011,18,1,True,1
LITTORAL,LOGBABA,2011,20,3,True,0
LITTORAL,LOGBABA,2011,22,1,True,1
LITTORAL,LOUM,2009,12,1,True,1
LITTORAL,LOUM,2014,9,1,True,1
LITTORAL,LOUM,2014,10,2,True,0
LITTORAL,LOUM,2014,11,3,True,0
LITTORAL,LOUM,2014,12,2,True,0
LITTORAL,LOUM,2014,13,1,True,0
LITTORAL,LOUM,2014,14,1,True,1
LITTORAL,LOUM,2014,15,1,True,0
LITTORAL,LOUM,2014,20,1,True,1
LITTORAL,MANJO,2008,3,1,True,1
LITTORAL,MANJO,2008,9,1,True,0
LITTORAL,MANJO,2008,15,1,True,0
LITTORAL,MANJO,2008,34,1,True,0
LITTORAL,MANJO,2008,40,1,True,0
LITTORAL,MANJO,2008,44,1,True,0
LITTORAL,MANJO,2009,13,1,True,0
LITTORAL,MANJO,2009,35,1,True,0
LITTORAL,MANJO,2009,39,1,True,0
LITTORAL,MANJO,2009,41,1,True,0
LITTORAL,MANJO,2009,45,1,True,0
LITTORAL,MANJO,2010,3,1,True,0
LITTORAL,MANJO,2010,11,1,True,0
LITTORAL,MANJO,2010,13,1,True,0
LITTORAL,MANJO,2010,15,1,True,1
LITTORAL,MANJO,2010,22,2,True,1
LITTORAL,MANJO,2010,25,1,True,1
LITTORAL,MANJO,2010,28,1,True,1
LITTORAL,MANJO,2010,37,1,True,1
LITTORAL,MANJO,2011,2,1,True,1
LITTORAL,MANJO,2011,7,1,True,1
LITTORAL,MANJO,2011,9,1,True,0
LITTORAL,MANOKA,2013,21,3,True,0
LITTORAL,MANOKA,2013,22,3,True,0
LITTORAL,MANOKA,2013,23,6,True,0
LITTORAL,MANOKA,2013,24,4,True,0
LITTORAL,MBANGA,2008,28,1,True,0
LITTORAL,MBANGA,2008,34,1,True,0
LITTORAL,MBANGA,2008,36,1,True,0
LITTORAL,MBANGA,2008,39,2,True,0
LITTORAL,MBANGA,2008,49,1,True,0
LITTORAL,MBANGA,2009,3,1,True,1
LITTORAL,MBANGA,2009,23,1,True,0
LITTORAL,MBANGA,2009,25,1,True,0
LITTORAL,MBANGA,2009,43,1,True,1
LITTORAL,MBANGA,2009,49,1,True,0
LITTORAL,MBANGA,2010,10,2,True,1
LITTORAL,MBANGA,2010,24,1,True,0
LITTORAL,MBANGA,2010,44,1,True,1
LITTORAL,MELONG,2009,7,1,True,0
LITTORAL,MELONG,2009,9,1,True,0
LITTORAL,MELONG,2009,10,1,True,0
LITTORAL,MELONG,2009,11,1,True,0
LITTORAL,MELONG,2009,12,1,True,0
